STATEFP,COUNTYFP,COUNTYNS,NAME,Longitude,Latitude,GHI_value,Power_Density
06,037,00277283,Los Angeles,-118.466391,33.990793,5.255,9.835412
06,037,00277283,Los Angeles,-118.471138,34.311619,5.599,31.33658
06,037,00277283,Los Angeles,-118.597861,34.202333,5.536,9.783173
06,037,00277283,Los Angeles,-118.487923,34.157998,5.516,6.809999
06,037,00277283,Los Angeles,-118.465171,34.053909,5.387,7.474415
06,037,00277283,Los Angeles,-118.314947,33.959691,5.387,6.2143884
06,037,00277283,Los Angeles,-118.273781,33.934466,5.38,5.0182896
06,037,00277283,Los Angeles,-118.548151,34.190159,5.537,6.8271813
06,037,00277283,Los Angeles,-118.249264,34.056143,5.424,9.250839
06,037,00277283,Los Angeles,-118.503322,34.161293,5.523,5.05996
06,037,00277283,Los Angeles,-118.333438,34.146585,5.34,5.786962
06,037,00277283,Los Angeles,-118.343901,34.054671,5.426,4.936956
06,037,00277283,Los Angeles,-118.420978,33.961997,5.298,10.291107
06,037,00277283,Los Angeles,-118.334812,34.097875,5.442,5.6439757
06,037,00277283,Los Angeles,-118.227169,34.050649,5.417,4.53779
06,037,00277283,Los Angeles,-118.576145,34.208405,5.54,10.683318
06,037,00277283,Los Angeles,-118.31125,33.957306,5.385,5.663903
06,037,00277283,Los Angeles,-118.43144,34.064905,5.407,7.4267197
06,037,00277283,Los Angeles,-118.370167,34.164058,5.502,7.386571
06,037,00277283,Los Angeles,-118.291681,34.02624,5.415,5.1114755
06,037,00277283,Los Angeles,-118.422413,34.18744,5.539,7.5755835
06,037,00277283,Los Angeles,-118.230563,34.06787,5.419,4.109208
06,037,00277283,Los Angeles,-118.256492,34.040228,5.42,4.611753
06,037,00277283,Los Angeles,-118.40054,33.984598,5.361,5.420196
06,037,00277283,Los Angeles,-118.534174,34.172086,5.532,6.434814
06,037,00277283,Los Angeles,-118.305442,34.06379,5.427,4.6797314
06,037,00277283,Los Angeles,-118.310288,33.727015,5.28,19.303066
06,037,00277283,Los Angeles,-118.341808,34.039726,5.424,6.6765265
06,037,00277283,Los Angeles,-118.492409,34.163063,5.522,6.05853
06,037,00277283,Los Angeles,-118.549965,34.186683,5.537,6.122365
06,037,00277283,Los Angeles,-118.39662,34.159136,5.497,7.24869
06,037,00277283,Los Angeles,-118.45543,34.044142,5.383,6.353935
06,037,00277283,Los Angeles,-118.278734,34.24745,5.551,14.183289
06,037,00277283,Los Angeles,-118.426267,33.968014,5.295,4.1256247
06,037,00277283,Los Angeles,-117.860846,34.136856,5.426,3.9861567
06,037,00277283,Los Angeles,-118.559159,34.27474,5.547,23.301311
06,037,00277283,Los Angeles,-118.509984,34.221475,5.538,9.650224
06,037,00277283,Los Angeles,-118.579725,34.261905,5.543,32.10406
06,037,00277283,Los Angeles,-118.358806,34.164987,5.5,6.9929867
06,037,00277283,Los Angeles,-118.449813,34.275547,5.574,24.638578
06,037,00277283,Los Angeles,-118.604362,34.242607,5.535,28.04734
06,037,00277283,Los Angeles,-118.458006,34.279094,5.572,25.658588
06,037,00277283,Los Angeles,-118.59696,34.182931,5.536,7.9249077
06,037,00277283,Los Angeles,-118.553674,34.219356,5.541,10.920141
06,037,00277283,Los Angeles,-118.396478,34.056622,5.417,6.9863005
06,037,00277283,Los Angeles,-118.146714,34.144942,5.402,4.750981
06,037,00277283,Los Angeles,-118.353235,33.918134,5.359,6.377572
06,037,00277283,Los Angeles,-118.331132,34.164663,5.487,6.6327233
06,037,00277283,Los Angeles,-118.347469,34.16903,5.504,7.901357
06,037,00277283,Los Angeles,-118.394682,33.958621,5.348,9.380704
06,037,00277283,Los Angeles,-118.429273,34.028502,5.384,6.1256056
06,037,00277283,Los Angeles,-118.301794,34.179901,5.468,7.0836644
06,037,00277283,Los Angeles,-118.32673,34.198357,5.503,6.621375
06,037,00277283,Los Angeles,-118.453108,34.040165,5.381,7.1272445
06,037,00277283,Los Angeles,-118.258996,33.859464,5.355,4.499844
06,037,00277283,Los Angeles,-118.262931,33.865246,5.359,5.5687685
06,037,00277283,Los Angeles,-118.447592,33.989781,5.312,7.9029136
06,037,00277283,Los Angeles,-118.299234,34.174275,5.466,7.101119
06,037,00277283,Los Angeles,-118.574057,34.239231,5.54,23.090084
06,037,00277283,Los Angeles,-118.18774,33.95418,5.38,4.1204505
06,037,00277283,Los Angeles,-118.57715,34.44415,5.71,23.497837
06,037,00277283,Los Angeles,-118.365538,34.051479,5.426,6.061276
06,037,00277283,Los Angeles,-118.205499,34.099538,5.414,3.218554
06,037,00277283,Los Angeles,-118.592681,34.17983,5.536,6.584912
06,037,00277283,Los Angeles,-118.320168,34.097803,5.44,5.093399
06,037,00277283,Los Angeles,-118.411648,34.02999,5.396,5.657327
06,037,00277283,Los Angeles,-118.485817,34.201964,5.538,8.434781
06,037,00277283,Los Angeles,-118.502096,34.160822,5.522,5.05996
06,037,00277283,Los Angeles,-118.102656,34.080257,5.405,3.3424957
06,037,00277283,Los Angeles,-118.123275,34.077697,5.406,3.7751412
06,037,00277283,Los Angeles,-118.334349,34.102558,5.445,4.520042
06,037,00277283,Los Angeles,-118.283741,34.072409,5.423,6.238429
06,037,00277283,Los Angeles,-118.394019,33.901637,5.242,7.653897
06,037,00277283,Los Angeles,-118.394282,33.894845,5.242,13.19792
06,037,00277283,Los Angeles,-118.098631,34.036283,5.383,11.7983675
06,037,00277283,Los Angeles,-118.283407,34.072445,5.423,4.8502007
06,037,00277283,Los Angeles,-118.402542,34.028904,5.4,6.195817
06,037,00277283,Los Angeles,-118.520293,34.162217,5.526,4.7997794
06,037,00277283,Los Angeles,-118.233975,34.046057,5.419,5.019232
06,037,00277283,Los Angeles,-118.385915,34.047675,5.423,5.597479
06,037,00277283,Los Angeles,-118.39436,33.8988,5.242,9.296758
06,037,00277283,Los Angeles,-118.542157,34.228147,5.54,12.7023535
06,037,00277283,Los Angeles,-118.396575,34.031418,5.405,6.377241
06,037,00277283,Los Angeles,-118.33596,34.091053,5.436,5.4078045
06,037,00277283,Los Angeles,-118.4278565,33.971923,5.296,7.2705326
06,037,00277283,Los Angeles,-118.536174,34.181609,5.536,5.9579983
06,037,00277283,Los Angeles,-118.406714,34.02728,5.396,5.153705
06,037,00277283,Los Angeles,-118.231784,34.036128,5.419,5.541422
06,037,00277283,Los Angeles,-118.413656,34.147894,5.486,4.7985444
06,037,00277283,Los Angeles,-118.205153,34.074091,5.415,3.600471
06,037,00277283,Los Angeles,-118.449246,33.958511,5.144,18.2262
06,037,00277283,Los Angeles,-118.466265,34.054326,5.387,7.998966
06,037,00277283,Los Angeles,-118.437849,34.232048,5.56,11.636316
06,037,00277283,Los Angeles,-118.470157,34.018467,5.352,10.146889
06,037,00277283,Los Angeles,-118.484704,34.02675,5.354,11.662681
06,037,00277283,Los Angeles,-118.031874,34.12846,5.379,3.5134459
06,037,00277283,Los Angeles,-118.126184,33.885645,5.342,4.072463
06,037,00277283,Los Angeles,-118.339894,34.101781,5.444,2.7735093
06,037,00277283,Los Angeles,-118.417364,34.061032,5.406,8.527258
06,037,00277283,Los Angeles,-118.396362,34.158964,5.497,7.24869
06,037,00277283,Los Angeles,-118.467261,34.247914,5.557,13.045528
06,037,00277283,Los Angeles,-118.201665,34.054207,5.412,4.544403
06,037,00277283,Los Angeles,-118.347636,34.090642,5.437,5.0114245
06,037,00277283,Los Angeles,-118.380694,34.078789,5.414,4.3985157
06,037,00277283,Los Angeles,-118.591739,34.257344,5.54,28.892744
06,037,00277283,Los Angeles,-118.411118,33.883937,5.155,19.751251
06,037,00277283,Los Angeles,-118.411547,33.88472,5.155,19.751251
06,037,00277283,Los Angeles,-118.410509,33.885359,5.149,11.610614
06,037,00277283,Los Angeles,-118.409563,33.885928,5.165,12.282288
06,037,00277283,Los Angeles,-118.409123,33.886418,5.165,12.282288
06,037,00277283,Los Angeles,-118.410028,33.888713,5.15,20.735064
06,037,00277283,Los Angeles,-118.409733,33.889226,5.162,20.735064
06,037,00277283,Los Angeles,-118.417927,33.901511,5.098,26.617357
06,037,00277283,Los Angeles,-118.385664,33.88695,5.278,4.6699457
06,037,00277283,Los Angeles,-117.818795,34.061071,5.425,2.1572156
06,037,00277283,Los Angeles,-118.374886,34.166941,5.506,7.553876
06,037,00277283,Los Angeles,-118.380251,34.020981,5.401,6.019115
06,037,00277283,Los Angeles,-118.129131,34.557498,5.977,113.210976
06,037,00277283,Los Angeles,-118.291052,34.103853,5.438,5.314868
06,037,00277283,Los Angeles,-118.452662,34.044569,5.384,7.657143
06,037,00277283,Los Angeles,-118.353169,34.097765,5.443,4.365001
06,037,00277283,Los Angeles,-118.1432,33.757874,5.32,10.673781
06,037,00277283,Los Angeles,-118.441415,34.251156,5.568,14.857194
06,037,00277283,Los Angeles,-118.553646,34.199935,5.539,6.948176
06,037,00277283,Los Angeles,-118.579667,34.232554,5.54,18.68894
06,037,00277283,Los Angeles,-118.190634,33.766037,5.33,6.621948
06,037,00277283,Los Angeles,-118.420997,34.150278,5.491,5.07732
06,037,00277283,Los Angeles,-118.266099,34.068977,5.423,4.155025
06,037,00277283,Los Angeles,-118.35135,34.050762,5.426,5.6674466
06,037,00277283,Los Angeles,-118.372292,33.933355,5.349,6.812898
06,037,00277283,Los Angeles,-118.415078,34.02969,5.393,10.28024
06,037,00277283,Los Angeles,-118.262088,34.07873,5.424,3.8936405
06,037,00277283,Los Angeles,-118.369602,34.159966,5.493,6.4070153
06,037,00277283,Los Angeles,-118.42119,34.147479,5.487,4.909115
06,037,00277283,Los Angeles,-118.190216,33.766104,5.33,6.621948
06,037,00277283,Los Angeles,-118.286895,33.957322,5.385,4.507934
06,037,00277283,Los Angeles,-118.30517,34.052811,5.425,4.989866
06,037,00277283,Los Angeles,-118.443185,34.057893,5.398,7.1628666
06,037,00277283,Los Angeles,-118.371265,34.160131,5.498,6.4070153
06,037,00277283,Los Angeles,-118.282719,33.936823,5.381,4.774233
06,037,00277283,Los Angeles,-118.365007,33.76882,5.202,9.141351
06,037,00277283,Los Angeles,-118.364873,33.768869,5.21,9.141351
06,037,00277283,Los Angeles,-118.090629,34.034767,5.379,7.7192693
06,037,00277283,Los Angeles,-117.802596,34.046069,5.436,3.299781
06,037,00277283,Los Angeles,-118.262241,34.049437,5.418,3.2805736
06,037,00277283,Los Angeles,-118.413095,34.058674,5.409,7.3808045
06,037,00277283,Los Angeles,-118.099571,34.014361,5.372,4.219318
06,037,00277283,Los Angeles,-118.099581,34.014334,5.372,4.219318
06,037,00277283,Los Angeles,-118.099933,34.015397,5.372,4.219318
06,037,00277283,Los Angeles,-118.310496,34.186426,5.484,8.5408125
06,037,00277283,Los Angeles,-118.345898,34.155426,5.485,6.6020417
06,037,00277283,Los Angeles,-118.314174,34.163041,5.475,7.1624393
06,037,00277283,Los Angeles,-118.309247,34.182072,5.478,9.573484
06,037,00277283,Los Angeles,-118.53637,34.426485,5.705,22.143024
06,037,00277283,Los Angeles,-118.32411,33.9308,5.376,5.135949
06,037,00277283,Los Angeles,-118.323695,33.930828,5.376,5.135949
06,037,00277283,Los Angeles,-118.195875,33.76556,5.33,3.9309752
06,037,00277283,Los Angeles,-118.353778,33.917987,5.359,6.08174
06,037,00277283,Los Angeles,-118.310916,34.181113,5.481,9.573484
06,037,00277283,Los Angeles,-118.151863,33.924608,5.355,4.3884573
06,037,00277283,Los Angeles,-117.907417,34.114358,5.418,4.110917
06,037,00277283,Los Angeles,-118.400304,34.068078,5.414,8.131149
06,037,00277283,Los Angeles,-118.400231,34.067902,5.414,8.131149
06,037,00277283,Los Angeles,-118.133185,34.145557,5.398,5.529185
06,037,00277283,Los Angeles,-118.253931,34.052952,5.42,4.0717745
06,037,00277283,Los Angeles,-118.533861,34.170932,5.532,6.434814
06,037,00277283,Los Angeles,-118.533589,34.170944,5.532,6.434814
06,037,00277283,Los Angeles,-118.533839,34.170867,5.532,6.434814
06,037,00277283,Los Angeles,-118.53386,34.170765,5.532,6.520629
06,037,00277283,Los Angeles,-118.480151,34.033263,5.36,9.386944
06,037,00277283,Los Angeles,-118.254616,34.04896,5.422,8.360593
06,037,00277283,Los Angeles,-118.227959,34.16584,5.415,3.3997908
06,037,00277283,Los Angeles,-118.049831,34.0414,5.391,5.8775907
06,037,00277283,Los Angeles,-117.720085,34.094055,5.481,4.8226666
06,037,00277283,Los Angeles,-118.31647,34.084,5.432,6.015668
06,037,00277283,Los Angeles,-118.028843,34.129498,5.379,3.7810993
06,037,00277283,Los Angeles,-118.028591,34.129599,5.379,3.7810993
06,037,00277283,Los Angeles,-118.185413,33.828739,5.352,4.620234
06,037,00277283,Los Angeles,-118.626024,34.496222,5.666,32.916172
06,037,00277283,Los Angeles,-117.881211,34.091754,5.416,4.082761
06,037,00277283,Los Angeles,-118.169225,33.796784,5.339,4.984007
06,037,00277283,Los Angeles,-118.14541,34.699745,5.99,29.24079
06,037,00277283,Los Angeles,-118.352535,33.836274,5.292,6.9857697
06,037,00277283,Los Angeles,-118.160357,33.885031,5.344,4.141533
06,037,00277283,Los Angeles,-118.029186,34.141448,5.369,3.6182282
06,037,00277283,Los Angeles,-118.48104,34.020738,5.353,8.3073845
06,037,00277283,Los Angeles,-118.259147,34.050967,5.42,7.5695477
06,037,00277283,Los Angeles,-118.606615,34.246795,5.534,38.84029
06,037,00277283,Los Angeles,-118.124674,33.919517,5.351,4.136015
06,037,00277283,Los Angeles,-118.051549,34.134643,5.373,3.964026
06,037,00277283,Los Angeles,-118.266791,34.040691,5.419,4.628379
06,037,00277283,Los Angeles,-118.145118,33.953185,5.371,4.1895523
06,037,00277283,Los Angeles,-118.11024,33.930642,5.358,3.8138034
06,037,00277283,Los Angeles,-118.110282,33.930666,5.358,3.8138034
06,037,00277283,Los Angeles,-118.136794,33.952451,5.37,4.4572597
06,037,00277283,Los Angeles,-118.391987,33.976736,5.358,4.078485
06,037,00277283,Los Angeles,-118.391932,33.976023,5.358,4.078485
06,037,00277283,Los Angeles,-118.195961,33.76565,5.33,3.9309752
06,037,00277283,Los Angeles,-118.659309,34.171891,5.545,6.4923744
06,037,00277283,Los Angeles,-118.390598,33.975723,5.358,5.984758
06,037,00277283,Los Angeles,-118.336494,34.105911,5.444,5.524183
06,037,00277283,Los Angeles,-118.68572,34.03827,5.314,8.938226
06,037,00277283,Los Angeles,-118.604245,34.190922,5.535,11.403652
06,037,00277283,Los Angeles,-118.254461,34.158102,5.445,11.645126
06,037,00277283,Los Angeles,-118.191291,33.772562,5.332,6.289818
06,037,00277283,Los Angeles,-118.391717,33.901188,5.256,5.797229
06,037,00277283,Los Angeles,-118.605453,34.198702,5.535,10.76975
06,037,00277283,Los Angeles,-118.143271,33.757894,5.32,10.673781
06,037,00277283,Los Angeles,-118.165724,33.76371,5.323,7.7886972
06,037,00277283,Los Angeles,-118.165712,33.763765,5.323,7.7886972
06,037,00277283,Los Angeles,-118.322572,34.085494,5.433,6.6102686
06,037,00277283,Los Angeles,-118.45569,33.976822,5.234,10.98679
06,037,00277283,Los Angeles,-118.406012,33.979086,5.352,6.644374
06,037,00277283,Los Angeles,-118.257137,34.05094,5.419,6.510475
06,037,00277283,Los Angeles,-118.24581,34.052609,5.42,4.394597
06,037,00277283,Los Angeles,-118.016112,34.030665,5.384,4.27829
06,037,00277283,Los Angeles,-118.256332,34.047971,5.415,5.150115
06,037,00277283,Los Angeles,-118.257331,34.043523,5.421,4.090718
06,037,00277283,Los Angeles,-118.493892,34.014343,5.279,13.201616
06,037,00277283,Los Angeles,-118.021489,34.029812,5.369,4.4473634
06,037,00277283,Los Angeles,-118.197584,33.766352,5.333,5.8865905
06,037,00277283,Los Angeles,-118.025272,34.0294,5.374,4.9361105
06,037,00277283,Los Angeles,-118.256731,34.051216,5.419,6.510475
06,037,00277283,Los Angeles,-118.426225,33.976657,5.321,8.905017
06,037,00277283,Los Angeles,-118.393951,34.074922,5.414,6.1530857
06,037,00277283,Los Angeles,-118.375858,34.024891,5.408,5.573047
06,037,00277283,Los Angeles,-118.473544,34.029393,5.36,9.473808
06,037,00277283,Los Angeles,-118.414349,34.054173,5.409,8.615534
06,037,00277283,Los Angeles,-118.414365,34.054149,5.409,8.615534
06,037,00277283,Los Angeles,-118.512284,34.024161,5.213,15.933459
06,037,00277283,Los Angeles,-118.602546,34.177765,5.535,6.4171195
06,037,00277283,Los Angeles,-118.600843,34.178083,5.535,7.050232
06,037,00277283,Los Angeles,-118.484614,34.157131,5.513,5.6828074
06,037,00277283,Los Angeles,-118.524691,34.047498,5.321,8.086228
06,037,00277283,Los Angeles,-118.254189,34.156912,5.446,11.645126
06,037,00277283,Los Angeles,-118.126024,33.974724,5.381,4.6306806
06,037,00277283,Los Angeles,-118.377407,34.07539,5.416,10.86368
06,037,00277283,Los Angeles,-118.497846,34.030111,5.304,10.646724
06,037,00277283,Los Angeles,-118.193261,33.767483,5.33,7.964333
06,037,00277283,Los Angeles,-118.468599,34.021202,5.354,10.044244
06,037,00277283,Los Angeles,-118.333186,34.155122,5.48,5.349364
06,037,00277283,Los Angeles,-118.397142,33.929346,5.267,11.077513
06,037,00277283,Los Angeles,-117.845247,34.009716,5.402,6.085665
06,037,00277283,Los Angeles,-117.845507,34.008596,5.402,6.085665
06,037,00277283,Los Angeles,-117.844991,34.009532,5.403,6.085665
06,037,00277283,Los Angeles,-118.262658,34.046631,5.418,5.6146154
06,037,00277283,Los Angeles,-118.061756,33.869796,5.349,3.9812858
06,037,00277283,Los Angeles,-118.143014,33.831509,5.343,4.66388
06,037,00277283,Los Angeles,-118.495785,34.009892,5.246,17.803017
06,037,00277283,Los Angeles,-118.262637,34.046711,5.418,5.6146154
06,037,00277283,Los Angeles,-117.845577,34.00986,5.402,6.085665
06,037,00277283,Los Angeles,-118.258012,34.052255,5.42,6.510475
06,037,00277283,Los Angeles,-118.144199,33.83105,5.343,5.098062
06,037,00277283,Los Angeles,-118.145085,33.831001,5.344,5.098062
06,037,00277283,Los Angeles,-118.497772,34.030194,5.304,10.646724
06,037,00277283,Los Angeles,-118.168496,33.797828,5.337,4.984007
06,037,00277283,Los Angeles,-117.933507,34.069019,5.404,3.9805257
06,037,00277283,Los Angeles,-117.938837,34.071312,5.405,4.478657
06,037,00277283,Los Angeles,-117.910042,34.039852,5.384,16.600655
06,037,00277283,Los Angeles,-118.143715,33.829603,5.344,4.321573
06,037,00277283,Los Angeles,-118.313385,34.183113,5.486,8.683647
06,037,00277283,Los Angeles,-118.369333,33.839047,5.233,5.6524677
06,037,00277283,Los Angeles,-118.489635,34.011478,5.291,10.776906
06,037,00277283,Los Angeles,-118.462616,34.054368,5.389,6.8082285
06,037,00277283,Los Angeles,-118.399056,34.068201,5.414,8.131149
06,037,00277283,Los Angeles,-118.39924,34.073562,5.413,5.772925
06,037,00277283,Los Angeles,-118.403299,34.068908,5.413,6.4467993
06,037,00277283,Los Angeles,-118.396618,34.073727,5.414,5.289124
06,037,00277283,Los Angeles,-118.399089,34.069983,5.414,6.357218
06,037,00277283,Los Angeles,-118.260385,34.050057,5.42,7.5568166
06,037,00277283,Los Angeles,-118.399104,34.069815,5.414,6.357218
06,037,00277283,Los Angeles,-118.13613,34.696238,5.991,27.085289
06,037,00277283,Los Angeles,-118.441885,34.281683,5.576,27.284304
06,037,00277283,Los Angeles,-118.43848,34.280425,5.576,25.045538
06,037,00277283,Los Angeles,-118.44199,34.284055,5.577,31.660324
06,037,00277283,Los Angeles,-118.34169,33.799961,5.257,6.2561297
06,037,00277283,Los Angeles,-118.347423,34.141666,5.452,4.749683
06,037,00277283,Los Angeles,-118.415494,33.969679,5.333,10.9852
06,037,00277283,Los Angeles,-118.393627,33.978894,5.357,6.5132036
06,037,00277283,Los Angeles,-118.394056,33.979918,5.357,6.5132036
06,037,00277283,Los Angeles,-118.392977,33.979014,5.357,4.4273562
06,037,00277283,Los Angeles,-118.485251,34.024105,5.341,8.128294
06,037,00277283,Los Angeles,-118.415459,33.969248,5.333,10.9852
06,037,00277283,Los Angeles,-118.390057,33.990805,5.371,6.8468556
06,037,00277283,Los Angeles,-118.377776,33.928823,5.335,5.3988585
06,037,00277283,Los Angeles,-118.430084,34.284858,5.578,29.813274
06,037,00277283,Los Angeles,-118.35254,33.783615,5.205,6.6112003
